price,Selected,carat,cut,color,clarity,depth,table,x,y,z
847,No,0.42,Premium,G,VS2,59.5,59.0,4.83,4.89,2.89
847,No,0.42,Ideal,G,VS2,62.1,56.0,4.79,4.84,2.99
847,No,0.42,Ideal,G,VS2,62.4,54.0,4.78,4.83,3.00
847,No,0.42,Ideal,G,VS2,61.7,57.0,4.80,4.83,2.97
847,No,0.42,Premium,G,VS2,62.0,58.0,4.77,4.81,2.97
847,No,0.42,Ideal,H,VS1,61.4,56.0,4.82,4.85,2.97
847,No,0.42,Premium,G,VS2,61.9,58.0,4.77,4.82,2.97
847,No,0.42,Ideal,H,VS1,62.4,57.0,4.76,4.79,2.98
847,No,0.42,Premium,G,VS2,60.6,58.0,4.83,4.88,2.94
847,No,0.42,Ideal,G,VS2,61.6,56.0,4.82,4.83,2.97
847,No,0.42,Ideal,G,VS2,62.2,54.0,4.80,4.82,2.99
847,No,0.42,Very Good,G,VS2,60.1,61.0,4.79,4.86,2.90
847,No,0.42,Very Good,G,VS2,62.6,57.0,4.76,4.80,2.99
847,No,0.42,Ideal,G,VS2,61.2,56.0,4.80,4.84,2.95
847,No,0.42,Ideal,G,VS2,61.8,56.0,4.81,4.84,2.98
847,No,0.42,Premium,H,VS1,61.7,59.0,4.76,4.83,2.96
847,No,0.42,Premium,G,VS2,59.8,58.0,4.86,4.90,2.92
848,No,0.30,Ideal,D,VS1,62.0,54.0,4.34,4.30,2.68
848,No,0.30,Premium,D,VS1,59.4,60.0,4.38,4.34,2.59
848,No,0.33,Very Good,E,VVS1,61.6,53.0,4.46,4.50,2.76
848,No,0.34,Ideal,F,VVS2,61.3,56.0,4.52,4.56,2.78
848,No,0.43,Ideal,I,VVS1,61.6,54.0,4.88,4.92,3.02
848,No,0.43,Ideal,F,VS2,61.4,54.0,4.90,4.93,3.02
848,No,0.30,Good,D,VVS1,64.3,57.0,4.27,4.32,2.76
848,No,0.30,Premium,D,VS1,60.7,58.0,4.36,4.34,2.64
848,No,0.30,Ideal,D,VS1,61.8,56.0,4.34,4.30,2.67
848,No,0.30,Premium,D,VS1,59.7,58.0,4.39,4.32,2.60
848,No,0.41,Ideal,E,VS2,62.2,56.0,4.75,4.80,2.97
849,No,0.40,Very Good,I,VVS1,60.8,58.0,4.75,4.83,2.91
849,No,0.39,Ideal,I,VVS2,60.8,56.0,4.74,4.76,2.89
849,No,0.35,Ideal,E,VVS2,61.0,57.0,4.54,4.58,2.78
849,No,0.35,Ideal,E,VVS2,62.6,53.0,4.52,4.55,2.84
849,No,0.40,Ideal,I,VVS1,61.0,56.0,4.79,4.81,2.93
849,No,0.35,Ideal,G,VVS1,61.7,55.0,4.54,4.57,2.81
849,No,0.44,Very Good,D,SI1,62.9,58.0,4.82,4.85,3.04
849,No,0.44,Premium,D,SI1,61.9,59.0,4.86,4.90,3.02
849,No,0.40,Very Good,E,VVS2,63.0,55.0,4.72,4.74,2.98
850,No,0.43,Very Good,I,VVS2,62.8,58.0,4.80,4.82,3.02
850,No,0.40,Very Good,D,VS2,63.2,57.0,4.66,4.71,2.96
850,No,0.40,Very Good,D,VS2,63.6,55.0,4.68,4.72,2.99
850,No,0.40,Very Good,D,VS2,62.3,60.0,4.66,4.68,2.91
850,No,0.40,Very Good,D,VS2,59.3,58.0,4.80,4.85,2.86
850,No,0.40,Very Good,D,VS2,63.5,57.0,4.62,4.67,2.95
850,No,0.30,Very Good,G,IF,62.3,55.0,4.31,4.33,2.69
850,No,0.30,Ideal,G,VVS2,61.8,57.0,4.31,4.33,2.67
850,No,0.43,Ideal,H,VS1,61.2,56.0,4.87,4.90,2.99
850,No,0.33,Ideal,E,VS1,62.3,56.0,4.41,4.45,2.75
850,No,0.33,Ideal,E,VS1,60.9,57.0,4.47,4.50,2.73
850,No,0.33,Ideal,E,VS1,61.1,56.0,4.45,4.48,2.73
850,No,0.46,Ideal,I,SI1,61.9,55.0,4.97,4.98,3.08
850,No,0.30,Ideal,G,IF,61.7,53.0,4.33,4.36,2.68
850,No,0.30,Ideal,G,IF,62.2,56.0,4.26,4.29,2.66
850,No,0.44,Very Good,D,VS2,62.8,58.0,4.79,4.86,3.03
851,No,0.37,Ideal,G,VS2,61.6,55.0,4.63,4.65,2.86
851,No,0.46,Ideal,J,VS1,62.6,53.9,4.92,4.95,3.09
851,No,0.46,Ideal,F,SI2,62.1,54.7,4.95,4.98,3.08
851,No,0.35,Good,E,VS1,59.4,55.0,4.60,4.62,2.74
851,No,0.36,Very Good,D,SI1,63.4,57.0,4.57,4.55,2.89
851,No,0.36,Premium,D,SI1,60.1,57.0,4.66,4.62,2.79
851,No,0.36,Ideal,D,SI1,62.1,56.0,4.58,4.53,2.83
851,No,0.42,Ideal,J,VS1,60.9,57.0,4.86,4.83,2.95
851,No,0.42,Ideal,F,SI2,62.1,56.0,4.83,4.80,2.99
851,No,0.36,Ideal,D,SI1,59.5,56.0,4.68,4.63,2.77
851,No,0.36,Ideal,D,SI1,60.3,56.0,4.65,4.61,2.79
851,No,0.36,Premium,D,SI1,60.4,58.0,4.64,4.60,2.79
851,No,0.36,Premium,D,SI1,59.6,58.0,4.65,4.61,2.76
851,No,0.36,Premium,D,SI1,61.4,58.0,4.59,4.56,2.81
851,No,0.36,Ideal,D,SI1,61.5,56.0,4.64,4.56,2.83
851,No,0.36,Ideal,D,SI1,61.2,57.0,4.63,4.59,2.82
851,No,0.36,Ideal,D,SI1,62.5,56.0,4.57,4.55,2.85
851,No,0.36,Ideal,D,SI1,62.0,56.0,4.61,4.55,2.84
851,No,0.36,Ideal,D,SI1,61.6,56.0,4.58,4.54,2.81
851,No,0.36,Ideal,D,SI1,62.7,57.0,4.59,4.54,2.86
851,No,0.36,Ideal,D,SI1,62.7,57.0,4.59,4.54,2.86
851,No,0.36,Very Good,D,SI1,63.1,55.0,4.59,4.54,2.88
851,No,0.36,Premium,D,SI1,61.5,59.0,4.55,4.52,2.79
851,No,0.30,Premium,D,VS2,62.0,62.0,4.27,4.24,2.64
851,No,0.50,Premium,F,I1,61.9,58.0,5.15,5.05,3.15
851,No,0.30,Premium,E,VS1,60.6,62.0,4.30,4.28,2.60
851,No,0.35,Ideal,E,VS1,61.9,56.0,4.53,4.55,2.81
851,No,0.45,Very Good,E,SI1,62.8,58.0,4.84,4.88,3.05
851,No,0.40,Very Good,D,VS2,59.6,58.0,4.80,4.83,2.87
851,No,0.40,Very Good,F,VS1,60.9,61.0,4.75,4.78,2.90
852,No,0.36,Ideal,E,VS1,62.4,55.0,4.59,4.61,2.87
852,No,0.36,Ideal,D,VS2,61.0,56.0,4.59,4.63,2.81
852,No,0.34,Ideal,H,VVS2,61.1,56.0,4.52,4.55,2.77
852,No,0.34,Ideal,H,VVS2,61.4,56.0,4.48,4.51,2.76
852,No,0.36,Ideal,E,VS1,61.7,56.0,4.56,4.58,2.82
852,No,0.36,Ideal,E,VS1,62.0,56.0,4.57,4.59,2.84
852,No,0.36,Premium,D,VS2,59.1,58.0,4.63,4.68,2.75
852,No,0.36,Ideal,E,VS1,61.6,57.0,4.54,4.58,2.81
852,No,0.36,Ideal,D,VS2,61.1,57.0,4.58,4.62,2.81
852,No,0.36,Ideal,D,VS2,61.5,57.0,4.56,4.58,2.81
852,No,0.36,Ideal,E,VS1,61.8,56.0,4.56,4.60,2.83
852,No,0.36,Premium,E,VS1,60.4,58.0,4.64,4.67,2.81
852,No,0.36,Premium,D,VS2,60.5,58.0,4.60,4.63,2.79
852,No,0.36,Ideal,D,VS2,61.8,56.0,4.56,4.60,2.83
852,No,0.41,Very Good,F,SI1,63.4,58.0,4.75,4.68,2.99
852,No,0.41,Premium,E,SI1,58.8,62.0,4.87,4.85,2.86
852,No,0.33,Ideal,E,VVS1,62.6,58.0,4.36,4.40,2.74
852,No,0.31,Ideal,D,VS2,61.8,55.0,4.33,4.36,2.69
852,No,0.43,Ideal,I,SI1,60.9,57.0,4.88,4.90,2.98
852,No,0.45,Ideal,G,SI1,62.0,54.0,4.95,4.98,3.08
852,No,0.36,Ideal,I,IF,60.8,57.0,4.60,4.64,2.81
852,No,0.36,Premium,D,VS2,61.8,58.0,4.55,4.58,2.82
852,No,0.36,Premium,D,VS2,61.0,59.0,4.57,4.61,2.80
852,No,0.36,Premium,E,VS1,61.3,58.0,4.56,4.58,2.80
852,No,0.36,Premium,D,VS2,61.0,58.0,4.59,4.62,2.81
852,No,0.43,Very Good,G,VS2,62.4,56.0,4.84,4.87,3.02
852,No,0.36,Ideal,D,VS2,61.7,55.0,4.58,4.60,2.83
852,No,0.36,Ideal,D,VS2,61.6,56.0,4.55,4.57,2.81
852,No,0.36,Ideal,D,VS2,60.6,57.0,4.57,4.61,2.78
853,No,0.38,Very Good,G,VVS2,61.5,57.0,4.66,4.68,2.87
853,No,0.40,Very Good,G,VS1,60.0,56.0,4.81,4.85,2.90
853,No,0.39,Ideal,H,VVS2,61.4,56.1,4.70,4.73,2.89
853,No,0.39,Ideal,H,VVS2,62.1,54.3,4.63,4.69,2.90
853,No,0.30,Ideal,D,VVS1,62.1,56.0,4.31,4.32,2.68
853,No,0.38,Good,D,VS1,63.4,55.0,4.61,4.64,2.93
853,No,0.33,Premium,G,IF,59.4,59.0,4.49,4.54,2.68
853,No,0.36,Ideal,F,VVS2,60.4,58.0,4.61,4.66,2.80
853,No,0.31,Ideal,D,VVS2,61.0,56.0,4.37,4.39,2.67
853,No,0.35,Ideal,G,VVS1,61.8,54.5,4.54,4.58,2.82
853,No,0.31,Ideal,E,VVS1,59.7,60.0,4.41,4.43,2.64
853,No,0.31,Ideal,E,VVS1,61.5,56.0,4.34,4.37,2.68
853,No,0.31,Ideal,E,VVS1,61.7,56.0,4.38,4.40,2.71
853,No,0.31,Ideal,E,VVS1,62.1,55.0,4.34,4.36,2.70
853,No,0.31,Ideal,E,VVS1,62.5,54.0,4.33,4.37,2.72
853,No,0.38,Ideal,E,VS2,62.0,56.0,4.62,4.66,2.88
853,No,0.38,Ideal,E,VS2,61.7,54.3,4.68,4.69,2.89
853,No,0.39,Ideal,G,VS1,62.2,54.3,4.66,4.69,2.91
853,No,0.31,Ideal,G,IF,61.6,54.0,4.36,4.40,2.70
853,No,0.31,Ideal,G,IF,60.5,61.0,4.39,4.40,2.66
853,No,0.35,Ideal,F,VS1,62.4,55.0,4.52,4.49,2.81
853,No,0.35,Premium,E,VS2,61.4,58.0,4.55,4.51,2.78
854,No,0.39,Very Good,G,VVS1,62.7,58.0,4.65,4.69,2.93
854,No,0.42,Very Good,G,VS2,62.1,55.0,4.80,4.83,2.99
854,No,0.47,Very Good,J,VS1,63.0,60.0,4.92,4.95,3.11
854,No,0.32,Ideal,D,VVS2,59.9,59.0,4.45,4.46,2.67
854,No,0.40,Ideal,I,VVS1,62.3,56.0,4.67,4.70,2.92
854,No,0.32,Ideal,F,VVS1,61.3,55.0,4.42,4.45,2.72
854,No,0.32,Ideal,F,VVS1,60.4,57.0,4.41,4.43,2.67
854,No,0.33,Ideal,F,VVS1,61.1,55.0,4.48,4.52,2.75
854,No,0.30,Ideal,F,VVS1,62.0,54.2,4.31,4.33,2.68
854,No,0.32,Ideal,F,VVS1,61.6,55.0,4.40,4.43,2.72
854,No,0.32,Ideal,F,VVS1,62.3,55.0,4.37,4.40,2.73
854,No,0.32,Ideal,F,VVS1,61.6,55.0,4.42,4.44,2.73
854,No,0.32,Ideal,F,VVS1,62.5,53.0,4.40,4.43,2.76
854,No,0.40,Ideal,E,VS2,62.1,54.0,4.72,4.75,2.94
854,No,0.33,Ideal,F,VS2,60.5,55.0,4.55,4.47,2.73
854,No,0.33,Ideal,F,VS2,61.3,56.0,4.47,4.43,2.73
854,No,0.33,Premium,F,VS2,62.2,58.0,4.44,4.43,2.76
854,No,0.33,Very Good,F,VS2,63.2,56.0,4.41,4.39,2.78
854,No,0.33,Ideal,H,VVS2,60.9,57.0,4.52,4.48,2.74
854,No,0.33,Ideal,H,VVS2,62.2,56.0,4.46,4.44,2.77
854,No,0.33,Ideal,H,VVS2,62.2,54.0,4.46,4.44,2.77
854,No,0.33,Ideal,H,VVS2,61.9,55.0,4.47,4.45,2.76
854,No,0.33,Ideal,H,VVS2,61.7,56.0,4.44,4.41,2.73
854,No,0.33,Ideal,H,VVS2,61.9,57.0,4.44,4.41,2.74
854,No,0.33,Premium,H,VVS2,61.6,58.0,4.45,4.42,2.73
854,No,0.33,Premium,H,VVS2,62.4,60.0,4.42,4.39,2.75
854,No,0.33,Premium,G,VS1,60.3,59.0,4.52,4.44,2.70
854,No,0.33,Ideal,G,VS1,62.1,54.0,4.47,4.45,2.77
854,No,0.33,Ideal,G,VS1,62.3,54.0,4.48,4.45,2.78
854,No,0.33,Ideal,G,VS1,60.1,55.0,4.55,4.50,2.72
854,No,0.33,Premium,G,VS1,59.2,59.0,4.54,4.51,2.68
854,No,0.33,Premium,G,VS1,61.9,58.0,4.46,4.43,2.75
854,No,0.33,Ideal,G,VS1,62.1,55.0,4.46,4.43,2.76
854,No,0.33,Ideal,G,VS1,62.1,55.0,4.46,4.43,2.76
854,No,0.33,Premium,G,VS1,60.5,58.0,4.49,4.43,2.70
854,No,0.33,Premium,G,VS1,61.4,59.0,4.49,4.43,2.74
854,No,0.33,Ideal,G,VS1,61.7,56.0,4.47,4.44,2.75
854,No,0.33,Premium,G,VS1,60.1,61.0,4.48,4.44,2.68
854,No,0.33,Ideal,G,VS1,61.4,55.0,4.48,4.44,2.74
854,No,0.33,Ideal,G,VS1,61.4,54.0,4.48,4.44,2.74
854,No,0.33,Ideal,G,VS1,61.9,56.0,4.48,4.44,2.76
854,No,0.33,Ideal,G,VS1,62.1,54.0,4.47,4.42,2.76
854,No,0.33,Premium,G,VS1,60.8,59.0,4.45,4.43,2.70
854,No,0.33,Premium,G,VS1,61.9,59.0,4.45,4.43,2.75
854,No,0.33,Ideal,G,VS1,62.4,56.0,4.45,4.43,2.77
854,No,0.33,Ideal,G,VS1,61.8,56.0,4.45,4.42,2.74
854,No,0.33,Premium,G,VS1,61.3,58.0,4.46,4.42,2.72
854,No,0.33,Premium,G,VS1,61.6,60.0,4.46,4.41,2.73
854,No,0.33,Premium,G,VS1,62.4,59.0,4.47,4.41,2.77
854,No,0.33,Premium,G,VS1,61.3,58.0,4.45,4.42,2.72
854,No,0.33,Premium,G,VS1,62.3,58.0,4.45,4.41,2.76
854,No,0.33,Ideal,G,VS1,61.9,55.0,4.44,4.41,2.74
854,No,0.33,Ideal,G,VS1,61.6,57.0,4.45,4.41,2.73
854,No,0.33,Ideal,G,VS1,62.1,56.0,4.42,4.40,2.74
854,No,0.33,Ideal,G,VS1,62.1,56.0,4.42,4.40,2.74
854,No,0.33,Premium,G,VS1,61.8,59.0,4.45,4.39,2.73
854,No,0.33,Premium,G,VS1,62.2,58.0,4.42,4.39,2.74
854,No,0.33,Premium,G,VS1,61.6,58.0,4.44,4.39,2.72
854,No,0.33,Premium,G,VS1,62.0,59.0,4.42,4.36,2.72
854,No,0.33,Very Good,G,VS1,63.1,57.0,4.40,4.38,2.77
854,No,0.33,Premium,G,VS1,62.8,58.0,4.41,4.38,2.76
854,No,0.33,Ideal,G,VS1,62.3,57.0,4.42,4.38,2.74
854,No,0.33,Ideal,G,VS1,62.9,57.0,4.43,4.38,2.77
854,No,0.33,Premium,F,VS2,61.2,58.0,4.50,4.45,2.74
854,No,0.33,Ideal,F,VS2,61.2,54.0,4.49,4.47,2.74
854,No,0.33,Ideal,F,VS2,61.6,56.0,4.46,4.44,2.74
854,No,0.33,Premium,F,VS2,60.8,58.0,4.47,4.44,2.71
854,No,0.33,Premium,F,VS2,60.1,58.0,4.47,4.45,2.68
854,No,0.33,Ideal,F,VS2,62.1,55.0,4.47,4.45,2.77
854,No,0.33,Ideal,F,VS2,61.4,57.0,4.48,4.45,2.74
854,No,0.33,Ideal,F,VS2,61.9,55.0,4.46,4.43,2.75
854,No,0.33,Ideal,F,VS2,62.1,54.0,4.46,4.43,2.76
854,No,0.33,Ideal,F,VS2,62.3,56.0,4.46,4.43,2.77
854,No,0.33,Ideal,F,VS2,62.3,55.0,4.47,4.42,2.77
854,No,0.33,Ideal,F,VS2,61.9,57.0,4.42,4.40,2.73
854,No,0.33,Ideal,F,VS2,62.6,55.0,4.42,4.40,2.76
854,No,0.33,Ideal,F,VS2,62.3,56.0,4.45,4.41,2.76
854,No,0.33,Premium,F,VS2,61.9,57.0,4.44,4.42,2.74
854,No,0.33,Premium,F,VS2,62.1,59.0,4.44,4.39,2.74
854,No,0.33,Premium,F,VS2,62.4,57.0,4.43,4.39,2.75
854,No,0.34,Premium,F,VS2,59.8,59.0,4.55,4.51,2.71
854,No,0.39,Premium,G,SI1,61.7,57.0,4.77,4.70,2.92
854,No,0.33,Premium,F,VS2,62.4,58.0,4.41,4.37,2.74
854,No,0.33,Premium,F,VS2,62.1,59.0,4.45,4.40,2.75
854,No,0.33,Ideal,F,VS2,61.6,55.0,4.48,4.45,2.75
855,No,0.33,Ideal,D,VS2,62.3,54.0,4.46,4.43,2.77
855,No,0.33,Ideal,D,VS2,60.3,55.0,4.52,4.50,2.72
855,No,0.39,Very Good,G,VS1,62.4,57.0,4.62,4.68,2.90
855,No,0.39,Premium,G,VS1,62.6,58.0,4.66,4.70,2.93
855,No,0.39,Very Good,H,VVS2,62.1,58.0,4.63,4.65,2.88
855,No,0.40,Ideal,G,SI1,61.0,55.0,4.76,4.81,2.92
855,No,0.40,Ideal,H,SI1,62.6,57.0,4.70,4.66,2.93
855,No,0.40,Premium,H,SI1,62.6,58.0,4.72,4.68,2.94
855,No,0.40,Ideal,H,SI1,62.0,56.0,4.74,4.68,2.92
855,No,0.38,Premium,G,SI1,59.5,62.0,4.71,4.67,2.79
855,No,0.38,Premium,G,SI1,60.0,60.0,4.72,4.65,2.81
855,No,0.38,Premium,G,SI1,62.4,59.0,4.64,4.59,2.88
855,No,0.40,Premium,D,SI2,60.0,58.0,4.84,4.80,2.89
855,No,0.40,Good,I,VS2,63.8,54.0,4.72,4.68,3.00
855,No,0.40,Premium,H,SI1,62.7,58.0,4.69,4.65,2.93
855,No,0.40,Premium,H,SI1,62.8,59.0,4.69,4.67,2.94
855,No,0.40,Premium,H,SI1,62.1,62.0,4.73,4.70,2.93
855,No,0.40,Premium,E,SI2,62.9,58.0,4.74,4.70,2.97
855,No,0.40,Premium,E,SI2,61.4,59.0,4.75,4.70,2.90
855,No,0.40,Ideal,E,SI2,61.2,55.0,4.77,4.74,2.91
855,No,0.40,Very Good,E,SI2,63.2,57.0,4.68,4.66,2.95
855,No,0.40,Premium,E,SI2,62.9,59.0,4.69,4.66,2.94
855,No,0.40,Premium,E,SI2,61.4,57.0,4.74,4.68,2.89
855,No,0.40,Premium,D,SI2,61.1,58.0,4.76,4.73,2.90
855,No,0.40,Premium,D,SI2,59.9,60.0,4.78,4.74,2.85
855,No,0.40,Premium,D,SI2,60.4,59.0,4.83,4.80,2.91
855,No,0.40,Premium,D,SI2,61.9,58.0,4.73,4.71,2.92
855,No,0.40,Premium,D,SI2,62.2,58.0,4.75,4.71,2.94
855,No,0.40,Premium,D,SI2,62.4,58.0,4.73,4.69,2.94
855,No,0.40,Premium,D,SI2,61.7,58.0,4.74,4.69,2.91
855,No,0.40,Premium,D,SI2,62.1,60.0,4.75,4.69,2.93
855,No,0.40,Ideal,D,SI2,62.8,56.0,4.73,4.70,2.96
855,No,0.40,Premium,D,SI2,61.6,59.0,4.74,4.68,2.90
855,No,0.40,Very Good,D,SI2,63.4,56.0,4.73,4.67,2.98
855,No,0.38,Very Good,J,VVS2,63.4,56.0,4.62,4.56,2.91
855,No,0.38,Premium,G,SI1,61.4,61.0,4.66,4.62,2.85
855,No,0.38,Ideal,G,SI1,61.3,56.0,4.67,4.63,2.85
855,No,0.38,Ideal,G,SI1,62.4,57.0,4.65,4.62,2.89
855,No,0.38,Ideal,G,SI1,60.9,56.0,4.71,4.68,2.86
855,No,0.40,Ideal,H,SI1,62.9,56.0,4.70,4.65,2.94
856,No,0.33,Very Good,D,VVS2,61.9,56.0,4.44,4.48,2.76
856,No,0.34,Ideal,F,VS2,61.4,55.0,4.54,4.52,2.78
856,No,0.53,Ideal,J,SI2,61.9,54.0,5.20,5.23,3.23
857,No,0.37,Ideal,D,VVS2,62.4,56.0,4.56,4.64,2.87
857,No,0.30,Ideal,F,VVS1,62.3,56.0,4.30,4.34,2.69
857,No,0.30,Ideal,F,VVS1,61.7,56.0,4.33,4.35,2.68
857,No,0.30,Ideal,F,VVS1,62.6,56.0,4.26,4.29,2.67
465,No,0.30,Ideal,H,SI1,60.7,56.0,4.35,4.37,2.65
465,No,0.30,Ideal,H,SI1,62.1,56.0,4.30,4.32,2.67
465,No,0.23,Good,E,VVS2,61.9,60.0,3.95,4.03,2.47
465,No,0.31,Premium,J,SI1,61.9,59.0,4.32,4.28,2.66
465,No,0.31,Very Good,J,SI1,63.5,55.0,4.33,4.30,2.74
465,No,0.31,Premium,J,SI1,60.9,60.0,4.38,4.36,2.66
465,No,0.31,Premium,J,SI1,62.7,59.0,4.32,4.29,2.70
466,No,0.29,Very Good,H,VVS2,62.2,54.0,4.23,4.26,2.64
466,No,0.32,Ideal,I,VS2,62.3,55.0,4.39,4.41,2.74
466,No,0.32,Ideal,I,VS2,61.5,54.0,4.43,4.45,2.73
466,No,0.32,Ideal,I,VS2,62.0,53.0,4.42,4.45,2.75
467,No,0.25,Very Good,H,VVS2,63.3,54.0,3.98,4.02,2.52
467,No,0.25,Very Good,H,VVS1,61.6,56.0,4.07,4.10,2.51
467,No,0.28,Ideal,H,VS2,62.5,54.0,4.20,4.22,2.63
467,No,0.28,Ideal,H,VS2,61.9,55.0,4.20,4.23,2.61
467,No,0.41,Good,G,I1,63.8,56.0,4.70,4.74,3.01
468,No,0.30,Premium,E,SI2,61.5,62.0,4.31,4.28,2.64
468,No,0.31,Very Good,I,VS2,61.6,56.0,4.36,4.39,2.69
468,No,0.23,Very Good,D,VS1,62.4,56.0,3.93,3.98,2.46
468,No,0.31,Ideal,J,VVS2,62.0,56.1,4.31,4.33,2.68
468,No,0.32,Premium,J,SI1,62.2,59.0,4.41,4.37,2.73
468,No,0.32,Good,D,I1,64.0,54.0,4.36,4.33,2.78
468,No,0.39,Premium,H,SI2,61.2,58.0,4.51,6.02,4.44
468,No,0.26,Ideal,H,IF,61.1,57.0,4.12,4.16,2.53
468,No,0.26,Very Good,H,VVS1,62.5,58.0,4.08,4.11,2.56
468,No,0.26,Very Good,H,VVS2,62.4,58.0,4.04,4.07,2.53
468,No,0.26,Ideal,H,VVS1,61.2,56.0,4.11,4.16,2.53
468,No,0.26,Premium,H,VVS1,59.8,59.0,4.12,4.17,2.48
468,No,0.26,Good,H,VVS2,63.3,58.0,4.04,4.08,2.57
857,No,0.30,Ideal,F,VVS1,61.8,55.0,4.32,4.35,2.68
857,No,0.30,Ideal,F,VVS1,62.2,53.0,4.30,4.32,2.68
857,No,0.30,Ideal,F,VVS1,61.8,54.0,4.34,4.36,2.69
857,No,0.43,Ideal,H,VS2,60.7,55.0,4.96,4.89,2.99
857,No,0.39,Ideal,G,VS2,62.5,54.0,4.67,4.70,2.93
857,No,0.30,Ideal,D,VS2,60.9,57.0,4.34,4.36,2.65
857,No,0.30,Ideal,E,VS1,61.6,55.0,4.34,4.36,2.68
857,No,0.40,Fair,F,SI1,64.7,58.0,4.67,4.63,3.01
857,No,0.40,Good,E,SI1,64.2,57.0,4.68,4.66,3.00
858,No,0.36,Very Good,G,VVS2,59.5,56.0,4.68,4.73,2.80
858,No,0.40,Very Good,E,VS2,62.9,59.0,4.70,4.75,2.97
858,No,0.32,Ideal,D,VVS2,62.1,54.0,4.40,4.40,2.74
858,No,0.33,Ideal,G,VVS1,61.9,55.0,4.45,4.50,2.77
858,No,0.34,Ideal,F,VVS1,61.1,57.0,4.55,4.58,2.79
858,No,0.37,Ideal,E,VS1,61.6,54.0,4.60,4.65,2.86
858,No,0.36,Good,F,VVS1,62.4,63.0,4.46,4.51,2.80
858,No,0.29,Ideal,E,VVS2,62.0,55.0,4.27,4.25,2.64
858,No,0.29,Ideal,F,VVS1,60.9,57.0,4.32,4.29,2.62
858,No,0.29,Ideal,E,VVS1,62.7,55.0,4.22,4.20,2.64
858,No,0.43,Ideal,H,SI1,62.1,57.0,4.83,4.77,2.98
858,No,0.43,Very Good,E,SI2,63.4,57.0,4.82,4.77,3.04
858,No,0.43,Good,E,SI2,63.6,55.0,4.83,4.80,3.06
858,No,0.43,Very Good,D,SI2,63.4,57.0,4.81,4.78,3.04
858,No,0.43,Very Good,D,SI2,63.3,57.0,4.82,4.79,3.04
858,No,0.43,Very Good,D,SI2,63.1,59.0,4.81,4.80,3.03
859,No,0.31,Very Good,F,VVS1,61.4,56.0,4.37,4.40,2.69
859,No,0.33,Very Good,F,VVS1,62.0,56.0,4.41,4.44,2.74
859,No,0.46,Very Good,F,SI2,61.6,55.0,4.98,5.02,3.08
859,No,0.35,Very Good,G,VVS1,61.8,57.0,4.50,4.53,2.79
859,No,0.35,Ideal,H,IF,61.7,54.0,4.53,4.55,2.80
859,No,0.36,Premium,E,VVS2,61.7,59.0,4.52,4.56,2.80
859,No,0.40,Ideal,G,VS2,62.1,58.0,4.68,4.72,2.92
860,No,0.32,Ideal,E,VVS1,60.7,55.0,4.42,4.45,2.69
860,No,0.39,Premium,F,SI1,61.3,62.0,4.71,4.68,2.88
860,No,0.39,Premium,E,SI1,59.1,59.0,4.81,4.76,2.83
861,No,0.40,Very Good,G,VS1,62.9,54.8,4.71,4.76,2.98
861,No,0.48,Ideal,J,VS1,62.2,54.0,5.01,5.06,3.13
861,No,0.33,Ideal,G,IF,62.7,56.0,4.39,4.44,2.77
861,No,0.41,Ideal,G,SI1,62.2,56.0,4.77,4.75,2.96
861,No,0.41,Very Good,G,SI1,63.4,57.0,4.73,4.70,2.99
861,No,0.41,Premium,G,SI1,62.8,58.0,4.74,4.72,2.97
862,No,0.30,Very Good,E,VVS1,62.1,57.0,4.27,4.30,2.66
862,No,0.30,Very Good,E,VVS1,62.6,56.0,4.26,4.27,2.67
862,No,0.30,Very Good,E,VVS1,60.5,57.0,4.37,4.39,2.65
862,No,0.42,Ideal,I,VVS2,62.8,54.0,4.78,4.80,3.01
862,No,0.30,Ideal,E,VVS1,62.2,57.0,4.28,4.31,2.67
862,No,0.30,Ideal,E,VVS1,61.2,57.0,4.32,4.34,2.65
862,No,0.30,Ideal,E,VVS1,62.5,57.0,4.27,4.30,2.68
862,No,0.30,Ideal,E,VVS1,62.1,57.0,4.27,4.29,2.66
862,No,0.30,Ideal,E,VVS1,62.0,58.0,4.28,4.30,2.66
862,No,0.30,Ideal,E,VVS1,62.1,57.0,4.27,4.30,2.66
862,No,0.30,Ideal,E,VVS1,62.5,56.0,4.28,4.30,2.68
862,No,0.30,Ideal,E,VVS1,62.3,55.0,4.31,4.32,2.69
862,No,0.30,Ideal,E,VVS1,61.7,58.0,4.28,4.31,2.65
862,No,0.39,Ideal,F,VS2,59.2,58.0,4.78,4.81,2.84
862,No,0.36,Ideal,F,VS1,60.1,56.0,4.65,4.69,2.80
862,No,0.32,Ideal,D,VS1,61.5,56.0,4.41,4.43,2.72
862,No,0.35,Ideal,D,VS1,60.1,57.0,4.58,4.61,2.76
862,No,0.33,Ideal,I,IF,61.2,56.0,4.46,4.49,2.74
862,No,0.42,Premium,D,SI2,62.0,59.0,4.83,4.78,2.98
862,No,0.34,Premium,H,VVS1,61.2,58.0,4.51,4.48,2.75
863,No,0.31,Ideal,D,VS1,62.0,57.0,4.35,4.33,2.69
863,No,0.43,Very Good,G,VS2,62.9,56.0,4.77,4.80,3.01
863,No,0.30,Very Good,D,VS1,60.1,55.0,4.37,4.40,2.63
